#OTUID	A101	A90	A264	A263	A274	A199	A114	A110	A136	A246	A44	A273	A248	A47	A286	A281	A117	A60	A218	A220	A45	A164	A184	A159	A203	A32	A235	A231	A250	A290	A76	A126	A219	A106	A229	A67	A112	A118	A111	A242	A245	A20	A89	A156	A236	A256	A178	A77	A198	A200	A02	A233	A271	A169	A302	A303	A59	A70	A74	A68	A07	A27	A99	A94	A88	A86	A87	A121	A132	A138	A149	A147	A143	A146	A145	A185	A180	A154	A174	A155	A166	A176	A182	A160	A177	A186	A190	A211	A195	A208	A205	A217	A189	A215	A188	A06	A40	A39	A36	A79	A05	A26	A15	A35	A238	A230	A23	A234	A240	A257	A260	A268	A251	A259	A275	A261	A292	A288	A279	A50	A280	A284	A301	A308	A224	A297	A304	A183	A202	A46	taxonomy
New.ReferenceOTU1325	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2292	0	0	0	0	0	0	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae
New.ReferenceOTU1328	7	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
New.ReferenceOTU133	0	1	0	0	1	0	1	0	0	33	1	6	0	6	21	0	0	0	2	4	0	0	0	1	11	0	0	0	0	1	0	5	0	6	0	13	31	3	2	5	12	2	2	3	49	0	3	0	65	0	8	0	21	13	56	3	7	1	10	0	7	0	59	3	7	0	0	2	5	123	8	0	2	0	0	16	0	11	19	32	0	8	0	3	0	0	9	0	1	0	0	1	0	0	0	0	1	12	4	0	9	0	1	0	4	4	0	0	138	3	10	2	5	17	6	0	1	14	53	6	0	18	0	2	1	3	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU1330	0	1	0	9	0	0	1	13	0	0	0	0	21	31	1	375	0	0	0	1	2	4	4	5	1	0	11	22	0	1	0	0	2	3	0	0	32	3	2	44	3	0	0	1	0	0	0	11	12	0	57	1	4	0	5	36	18	517	0	0	0	0	0	348	1	0	800	614	0	0	0	27	1	0	0	1	0	3	2	38	2	9	636	1	0	3	4	149	2	0	1	172	18	3	0	92	0	0	0	0	0	0	0	0	1	69	0	11	0	0	0	30	38	3	2	78	0	3	0	2	0	0	0	4	0	0	0	3	77	2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU1333	0	0	0	0	0	0	0	6	102	0	0	0	0	4	0	181	0	0	0	0	0	4	0	0	0	0	0	2	214	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	6	35	0	114	0	0	0	0	1	139	2	0	91	156	1	0	0	0	0	0	0	0	8	0	7	10	2	0	172	1	0	3	3	60	0	0	0	61	0	0	0	11	0	0	0	0	0	0	0	0	2	5	0	2	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium
New.ReferenceOTU1334	1	1	2	3	0	29	3	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	98	0	0	2	0	0	7	7	4	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	58	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum
New.ReferenceOTU1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria
New.ReferenceOTU1356	0	46	11	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	41	0	21	3	0	0	1	0	0	0	0	0	10	0	1	0	6	0	0	6	0	0	0	8	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	16	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	7	0	0	0	15	0	0	0	11	0	0	9	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__adolescentis
New.ReferenceOTU137	0	9	0	2	12	0	0	1	9	1	0	0	0	0	0	5	3	1	62	24	0	118	14	45	1	93	8	3	0	128	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	1	0	0	1	0	5	27	0	7	0	0	0	0	9	0	4	0	0	0	0	0	6	0	0	0	0	1	0	16	1	0	0	3	0	1	4	2	0	2	0	0	3	1	0	1	0	8	1	1	0	26	6	0	1	0	0	0	3	1	0	0	1	0	0	5	1	0	7	1	1	1	0	0	1	0	0	0	0	6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
New.ReferenceOTU1370	0	0	0	0	0	48	5	0	0	0	78	9	0	0	0	0	82	0	0	1	0	1	0	0	0	0	0	0	0	0	22	0	43	0	0	0	0	0	0	0	0	32	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens
New.ReferenceOTU1371	84	7	288	294	0	5	0	0	0	0	8	1	0	11	0	0	152	0	0	0	105	0	0	0	7	35	0	0	14	0	56	0	0	137	120	0	0	0	0	0	0	7	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	481	0	93	0	0	13	412	0	160	0	0	0	0	0	0	0	0	0	0	0	274	11	0	0	0	2	0	0	0	0	0	4	0	262	0	0	35	0	0	27	34	0	0	0	0	0	0	1	0	1	283	0	0	0	0	14	37	0	0	0	2	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum
New.ReferenceOTU1375	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	33	11	0	43	7	21	0	41	5	1	0	54	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	4	0	1	0	0	1	0	0	1	0	2	2	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	6	0	0	0	8	4	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	1	0	0	0	2	k__Bacteria; p__Firmicutes; c__Bacilli
New.ReferenceOTU1393	0	0	0	0	2	0	0	2	0	1	0	0	0	5	0	0	0	0	1499	0	0	3	0	0	0	0	0	3	0	0	0	0	20	3	0	0	2	0	4	2	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	29	0	6	0	50	0	0	0	1807	0	0	22	1	0	0	0	0	0	6	0	2	0	0	0	0	21	4	1	0	2	0	1	264	1	0	0	10	2	1	3	1	0	415	0	0	1	0	0	0	0	19	0	479	0	0	0	0	1	0	0	1	0	3	0	110	0	0	18	0	2	0	0	12	2	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
New.ReferenceOTU1405	0	234	71	0	0	6	0	0	0	14	6	0	0	0	0	0	0	0	16	0	300	0	0	0	3	0	0	0	0	0	28	0	0	143	23	0	0	50	0	0	0	33	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	56	0	0	0	0	0	0	67	3	0	0	0	0	10	0	0	0	0	419	0	0	0	0	0	0	1	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	81	0	5	0	0	0	34	7	0	0	7	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae
New.ReferenceOTU1412	0	0	91	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
New.ReferenceOTU1414	0	0	0	0	0	0	145	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	94	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.ReferenceOTU1415	0	0	1	0	0	0	14	0	0	0	1	0	7	0	62	0	0	0	0	0	2	0	0	0	6	0	0	47	0	0	33	12	8	0	0	0	0	30	0	1	0	13	0	86	0	0	0	0	0	3	0	0	0	0	0	15	0	0	43	0	0	0	40	0	17	7	0	0	0	0	0	15	53	17	0	0	0	0	0	0	7	0	0	0	1	0	0	0	45	20	29	0	0	22	2	0	11	0	13	0	1	6	0	17	6	0	0	0	0	14	98	0	0	23	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
New.ReferenceOTU1418	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	532	0	0	0	0	0	0	12	0	0	0	0	0	0	922	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	22	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	85	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
New.ReferenceOTU1420	0	0	1	77	0	2	4	12	0	0	1	5	7	131	9	0	2	0	0	0	94	0	0	0	0	0	0	68	0	137	0	0	15	20	7	0	9	0	29	47	15	0	1	0	1	0	0	1	0	5	1	0	0	0	1	52	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	6	0	40	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	16	41	0	12	16	0	46	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Salmonella
New.ReferenceOTU1430	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae
New.ReferenceOTU1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
New.ReferenceOTU1438	0	0	0	0	0	1	4	54	0	0	0	0	1	0	0	0	1	0	1	0	17	0	0	0	0	0	0	80	0	0	0	0	0	0	83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
New.ReferenceOTU144	0	0	0	36	0	0	1	3	0	49	0	0	168	0	12	2	0	0	0	0	0	0	0	0	314	0	0	0	2	0	0	0	1	0	0	0	430	0	11	75	40	3	0	0	0	0	0	28	575	0	73	0	0	0	3	0	0	0	0	0	220	0	0	25	0	0	9	14	0	0	0	0	0	0	0	30	0	0	95	0	0	141	38	0	0	0	56	0	2	0	1	0	0	0	0	0	0	18	78	0	0	0	0	0	1	10	0	1	126	0	0	44	0	0	175	0	0	0	0	247	0	0	0	5	24	0	0	689	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae
New.ReferenceOTU1443	0	0	0	88	0	0	1	0	0	557	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	877	3	0	0	16	0	0	0	4	0	7	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
New.ReferenceOTU1444	3	0	23	0	0	1	1	5	0	1	3	0	0	0	8	0	0	0	1	0	3	0	0	0	1	0	0	40	0	0	2	0	0	0	32	0	0	0	0	3	59	4	0	0	0	0	0	0	0	0	2	0	0	0	4	0	2	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	2	0	0	0	15	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__
New.ReferenceOTU1446	167	18	241	28	0	0	1	66	0	0	10	1	0	0	0	0	7	1	0	0	33	25	0	0	9	0	0	56	0	0	13	33	2	2	202	0	0	15	0	0	15	0	114	0	0	0	0	0	0	17	0	0	0	0	1	0	11	1	0	0	56	0	0	0	89	81	0	0	0	0	13	25	2	43	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	1	4	16	0	4	9	0	26	0	0	0	1	118	0	0	4	40	0	0	0	28	0	150	0	15	0	63	0	0	0	141	0	0	0	0	0	28	1	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__adolescentis
New.ReferenceOTU1449	0	0	9	0	0	0	59	0	0	0	0	0	55	0	155	0	10	0	0	1	0	0	0	0	1028	0	0	0	0	0	0	214	0	0	0	1	0	0	520	684	0	0	0	0	0	0	0	0	0	0	0	0	638	0	0	0	142	0	45	0	1	579	0	0	147	0	0	0	0	0	526	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	23	1	0	1	0	0	63	0	428	0	0	19	0	1	340	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.ReferenceOTU145	0	8	0	218	0	4	11	163	0	24	21	12	57	212	9	114	50	0	1	0	190	1	0	17	4	0	14	139	1	131	1	0	107	209	24	25	9	8	90	215	77	4	21	3	167	3	0	9	0	3	22	0	1	0	3	78	10	6	0	5	1	51	0	69	0	12	223	76	0	0	0	2	0	8	251	11	0	4	2	1	30	22	61	172	0	7	3	8	27	13	15	4	399	0	16	0	17	0	28	0	11	3	0	11	1	9	0	4	0	0	0	0	12	1	0	99	0	4	0	147	15	38	0	29	85	0	169	5	0	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU1450	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	5	210	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella
New.ReferenceOTU1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	363	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
New.ReferenceOTU1459	3	0	0	61	0	0	1	1	0	0	0	1	0	15	0	0	13	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	116	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	0	37	0	0	0	25	0	52	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	6	0	17	0	0	7	0	0	0	40	0	0	0	0	0	0	0	0	0	244	0	0	0	0	2	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU146	12	1	39	1	0	0	0	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	1	0	38	0	0	0	0	5	30	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0	0	1	14	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
New.ReferenceOTU1466	140	0	92	136	0	0	0	0	0	0	1	0	0	8	0	0	16	0	0	0	34	0	0	0	1	0	0	0	0	0	1	0	0	79	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	9	4	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes
New.ReferenceOTU1467	0	0	0	0	0	0	39	0	3	47	0	0	0	0	33	0	0	0	0	0	0	0	0	0	3	73	0	0	0	1	0	12	0	0	0	50	0	36	2	3	0	1	10	16	0	0	0	0	0	0	0	69	8	0	0	1	18	5	22	0	0	4	45	0	7	3	4	0	0	73	4	12	4	0	0	0	79	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	1	4	0	0	1	0	39	32	0	1	0	0	64	22	0	0	6	30	0	0	8	0	0	12	5	57	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU1469	0	3	0	0	0	0	8	2	0	13	0	4	0	0	17	0	0	0	0	0	2	0	0	0	9	0	0	8	0	0	0	15	75	14	0	0	0	1	6	9	14	0	0	0	0	0	0	0	15	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	10	0	0	0	1	0	0	2	0	0	0	0	0	2	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	9	0	4	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
New.ReferenceOTU1471	4	17	27	7	48	1	0	5	0	0	25	0	3	0	16	0	13	31	50	0	13	157	32	21	2	0	0	23	0	10	50	1	28	0	2	0	11	0	0	1	3	24	6	1	7	5	57	65	60	47	11	0	0	1	33	23	6	0	105	0	166	2	7	0	90	35	0	0	13	0	7	93	34	57	0	67	0	37	61	9	4	29	17	0	6	0	2	0	45	147	8	47	0	0	26	0	10	25	26	32	142	81	44	15	5	36	18	7	38	11	21	48	136	38	0	29	37	2	0	66	0	0	0	54	47	57	0	0	0	10	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__adolescentis
New.ReferenceOTU148	0	2	0	1	0	4	0	19	0	0	7	0	3	13	39	8	0	0	6	21	11	0	0	0	0	66	2	6	0	0	2	0	0	26	4	0	28	4	11	4	0	2	0	0	14	1	0	18	9	4	89	0	36	0	12	18	88	84	39	355	10	0	0	0	0	12	0	12	1	8	1	15	1	10	68	128	0	46	55	8	0	17	83	0	0	57	0	3	13	0	12	36	9	0	0	106	0	37	0	0	7	26	0	129	1	0	0	170	66	32	6	19	2	46	31	4	2	38	28	20	2	10	0	8	12	0	0	0	0	2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
New.ReferenceOTU1481	0	11	0	0	0	0	0	0	0	64	0	1	0	0	0	0	0	0	440	0	281	16	0	0	1	0	0	0	0	0	0	0	0	56	3	0	0	4	0	0	1	3	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	813	0	0	9	0	0	12	0	0	0	0	0	1	0	0	0	0	0	55	0	0	0	0	0	0	0	2	0	23	0	0	0	37	102	0	0	7	0	0	127	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU1482	6	25	0	0	0	67	18	0	4	66	11	33	0	9	26	7	3	0	0	102	4	0	0	0	7	0	0	0	0	2	8	5	0	16	33	37	9	39	0	31	30	10	36	2	99	0	0	0	0	0	12	0	0	0	47	5	12	0	0	0	0	59	0	4	0	7	0	0	0	0	6	0	0	0	0	22	11	0	24	0	0	3	0	37	0	179	25	0	2	1	0	0	0	0	0	0	35	0	4	0	0	0	0	40	118	0	0	0	0	0	0	0	0	3	0	1	1	6	0	4	9	7	0	15	8	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.ReferenceOTU1483	1	3	12	5	8	0	0	0	0	0	7	0	1	0	7	0	0	0	7	0	4	35	5	8	1	0	0	2	0	0	1	0	14	0	0	0	0	0	0	0	1	4	4	0	0	2	8	2	2	3	1	0	0	1	1	2	0	0	2	0	14	0	1	0	16	5	0	0	0	0	0	7	3	2	0	9	0	4	3	2	0	2	3	0	3	0	0	0	4	26	0	3	0	0	2	0	0	4	2	2	11	27	60	0	0	15	0	3	2	1	8	24	42	20	0	7	1	2	0	14	0	0	0	2	4	5	0	0	0	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
New.ReferenceOTU1485	0	0	264	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	54	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
